student_rno,student_password,student_name,student_gender,student_dob,student_email,student_contact,year_of_enrollment,student_current_year,student_cpi,student_incentive_points,department_id,program_id,allocated_jaf,allocation_timestamp
190000150,j0bnr9cwFNkmooxv,Subodh Kulsum,F,1999-04-13 00:00:00,subodh.kulsum74@iitb.ac.in,9720639890,2019,4,6.02,24,5,4,NULL,NULL
210000151,Xlq54ZBPvQ9pmNJZ,Khansa Bhadauriya,M,1995-12-06 00:00:00,khansa.bhadauriya33@iitb.ac.in,9616918626,2021,2,8.01,22,16,8,NULL,NULL
190000152,hxvnIOoCXwFQkl5k,Karishma Chandel,M,1999-02-09 00:00:00,karishma.chandel32@iitb.ac.in,7397423647,2019,4,7.43,2,20,1,NULL,NULL
210000153,k1eskxXqj9lPM1NW,Parth Ray,M,1996-10-27 00:00:00,parth.ray82@iitb.ac.in,8306665108,2021,2,7.16,16,4,10,NULL,NULL
170000154,aW6QclE2XRyijSZD,Vibhanshu Puri,M,1996-04-19 00:00:00,vibhanshu.puri88@iitb.ac.in,9163954868,2017,6,6.09,16,12,12,NULL,NULL
210000155,vNphKgmdTqUVOPKt,Vandana Anam,F,1994-10-26 00:00:00,vandana.anam7@iitb.ac.in,8899472632,2021,2,9.47,18,21,10,NULL,NULL
200000156,bJLPekDbM2BH5D0W,Anwar Jaiswal,F,1997-03-16 00:00:00,anwar.jaiswal24@iitb.ac.in,8435217517,2020,3,8.2,8,2,7,NULL,NULL
210000157,DuQe2wQAUqcRlgFZ,Hariom Taneja,M,1996-01-21 00:00:00,hariom.taneja43@iitb.ac.in,9034605189,2021,2,8.63,14,24,9,NULL,NULL
210000158,TwYGe14gnJetd4BS,Sharvan Sitaram,F,1997-02-03 00:00:00,sharvan.sitaram63@iitb.ac.in,7129467349,2021,2,8.54,4,23,9,NULL,NULL
190000159,RbtO6dpBqH5bSJU1,Yeram Pereddy,F,1999-10-12 00:00:00,yeram.pereddy18@iitb.ac.in,7714954175,2019,4,7.98,18,15,3,NULL,NULL
190000160,ZYswL2wwM3xKE74i,Amit Shankdhar,M,1999-02-04 00:00:00,amit.shankdhar23@iitb.ac.in,8171199538,2019,4,7.19,4,21,1,NULL,NULL
210000161,HVUChtn3bfvUnnOs,Kamini Mukhopadhyay,M,1996-11-25 00:00:00,kamini.mukhopadhyay60@iitb.ac.in,8792267316,2021,2,8.0,10,6,11,NULL,NULL
190000162,099NtosK2btmJPr2,Balbir Nasreen,M,2001-10-27 00:00:00,balbir.nasreen88@iitb.ac.in,8077838828,2019,4,9.68,22,5,3,NULL,NULL
210000163,INAgnNVZOnwpXbA5,Aparna Wathore,F,1993-03-16 00:00:00,aparna.wathore79@iitb.ac.in,7294622649,2021,2,8.44,6,19,11,NULL,NULL
210000164,GVmTqsXZzJJfOnuE,Anuj Kushalappa,M,1993-10-24 00:00:00,anuj.kushalappa22@iitb.ac.in,8230920514,2021,2,9.83,10,22,5,NULL,NULL
190000165,zmuJMzAC8M152pnp,Kriti Gehlot,F,1999-03-16 00:00:00,kriti.gehlot21@iitb.ac.in,7012176970,2019,4,6.9,6,21,3,NULL,NULL
210000166,VxViPolAfA87bayO,Nishant Iqbal,F,1993-04-09 00:00:00,nishant.iqbal77@iitb.ac.in,7052772951,2021,2,7.27,20,12,11,NULL,NULL
210000167,VSMlGJH9aabZR204,Sharvan Tekchandani,F,1995-07-18 00:00:00,sharvan.tekchandani63@iitb.ac.in,8997465354,2021,2,7.69,2,15,5,NULL,NULL
200000168,AwPkPL3nYLV3aYtM,Shraddha Motwani,F,1993-08-15 00:00:00,shraddha.motwani58@iitb.ac.in,8302821553,2020,3,6.96,10,22,7,NULL,NULL
170000169,beruJhypVDT8xEhg,Kalash Kasniya,F,1997-01-01 00:00:00,kalash.kasniya49@iitb.ac.in,7163790161,2017,6,9.71,26,19,12,NULL,NULL
190000170,77kPoowqE4iLMdFw,Sharanya Hansdah,M,2000-01-31 00:00:00,sharanya.hansdah63@iitb.ac.in,8435094556,2019,4,6.38,6,3,3,NULL,NULL
210000171,f1xn2x0tz10OicAc,Amish Aggarwal,M,1993-02-16 00:00:00,amish.aggarwal33@iitb.ac.in,7965232555,2021,2,7.2,24,18,5,NULL,NULL
210000172,8eOsafbh2XrHAkNY,Pinky Rastogi,M,1994-05-02 00:00:00,pinky.rastogi10@iitb.ac.in,8483712499,2021,2,9.75,22,23,6,NULL,NULL
210000173,5KTjp7BZEZbdzYEX,Kriti Vaish,M,1996-04-25 00:00:00,kriti.vaish61@iitb.ac.in,9716610656,2021,2,9.32,22,7,8,NULL,NULL
200000174,dZWV2rXzKxjHyUVe,Anjali Tiwari,M,1993-03-23 00:00:00,anjali.tiwari70@iitb.ac.in,8117597915,2020,3,9.31,12,19,7,NULL,NULL
190000175,sNvV3jt8pRSnxgLG,Harshvardhan Bhorkhade,Other,1999-10-04 00:00:00,harshvardhan.bhorkhade63@iitb.ac.in,7707618322,2019,4,9.9,28,14,3,NULL,NULL
210000176,nRqbshPYoa7YWWXA,Suhaas Tiwari,F,1995-09-19 00:00:00,suhaas.tiwari64@iitb.ac.in,7813190851,2021,2,8.24,12,22,10,NULL,NULL
200000177,blVYMWg348FZ5e3z,Leena Zope,F,1996-11-04 00:00:00,leena.zope73@iitb.ac.in,9536289147,2020,3,9.4,18,18,7,NULL,NULL
190000178,munq1p2K8Gp75pF7,Subham Pawar,M,2000-10-15 00:00:00,subham.pawar27@iitb.ac.in,7916083329,2019,4,8.34,16,22,1,NULL,NULL
210000179,mi8gKyhs22dNAp5g,Arish Bharadwaj,F,1996-11-24 00:00:00,arish.bharadwaj66@iitb.ac.in,8065199695,2021,2,6.13,10,22,5,NULL,NULL
210000180,ije2RdWXZXrouUVn,Vilas Baddur,M,1996-04-16 00:00:00,vilas.baddur95@iitb.ac.in,8294482145,2021,2,7.42,28,22,10,NULL,NULL
170000181,hqKfAZsajMJOSW9Z,Prasun Wathore,M,1996-09-17 00:00:00,prasun.wathore91@iitb.ac.in,9935005121,2017,6,8.77,16,19,12,NULL,NULL
210000182,nrKRwhVa5D8NavNo,Anjali Pattnaik,F,1993-01-26 00:00:00,anjali.pattnaik18@iitb.ac.in,9308797677,2021,2,8.11,8,4,11,NULL,NULL
180000183,VthoVZNKcC49eVI9,Monica Agarwal,M,1999-02-11 00:00:00,monica.agarwal22@iitb.ac.in,9757357938,2018,5,7.05,18,8,2,NULL,NULL
190000184,k24T5lWQT2rOggzk,Shresth Kulkarni,F,2001-04-03 00:00:00,shresth.kulkarni26@iitb.ac.in,8699541444,2019,4,9.19,2,14,3,NULL,NULL
210000185,owDC1IbsDLceQgPj,Poonam Panesar,Other,1997-09-09 00:00:00,poonam.panesar17@iitb.ac.in,8160168790,2021,2,7.04,14,13,8,NULL,NULL
210000186,lAFFDAyLOS616hwP,Amar Chary,F,1995-08-09 00:00:00,amar.chary69@iitb.ac.in,9984294555,2021,2,9.02,10,16,6,NULL,NULL
170000187,7QPHC4qpo8AgU5BB,Jyoti Gupta,F,1997-09-09 00:00:00,jyoti.gupta84@iitb.ac.in,9909347653,2017,6,7.46,26,6,12,NULL,NULL
210000188,PhrA5IRlC2Ks1YpU,Aadil Nadaf,M,1993-03-03 00:00:00,aadil.nadaf69@iitb.ac.in,7402426663,2021,2,7.75,28,6,6,NULL,NULL
210000189,IORTTYIIBDgZyzN4,Ahinsa Kulsum,F,1997-04-08 00:00:00,ahinsa.kulsum34@iitb.ac.in,8717742262,2021,2,6.88,10,16,5,NULL,NULL
200000190,yD8Ap8r7assuOQJz,Sheesh Nath,F,1994-06-16 00:00:00,sheesh.nath68@iitb.ac.in,7769862585,2020,3,7.67,4,13,7,NULL,NULL
190000191,oW98BXIiGm5bkOm2,Sushmita Magdum,M,2000-07-10 00:00:00,sushmita.magdum32@iitb.ac.in,9308221508,2019,4,7.65,8,7,1,NULL,NULL
190000192,cxe3oyjLJHmNI5fA,Priya Pathak,M,1999-05-16 00:00:00,priya.pathak62@iitb.ac.in,9529775292,2019,4,8.86,14,22,3,NULL,NULL
170000193,yEwlVaKFuscujWtH,Joy Choudhary,F,1996-09-01 00:00:00,joy.choudhary64@iitb.ac.in,8994661448,2017,6,6.21,6,6,12,NULL,NULL
190000194,7GaFDEMQLMfluTnp,Uday Vikram,Other,1999-06-03 00:00:00,uday.vikram14@iitb.ac.in,7217689368,2019,4,8.89,22,11,4,NULL,NULL
210000195,bKVtnAtPGgDnrLFr,Shrey Mukhopadhyay,F,1997-01-06 00:00:00,shrey.mukhopadhyay11@iitb.ac.in,9092810137,2021,2,6.98,30,8,5,NULL,NULL
170000196,yc4UKE5763x5faKd,Dheeraj Middinti,M,1997-06-21 00:00:00,dheeraj.middinti96@iitb.ac.in,7211456216,2017,6,7.0,30,5,12,NULL,NULL
210000197,IvmWZThAomOiIqbS,Namrata Kochar,M,1993-09-04 00:00:00,namrata.kochar37@iitb.ac.in,9474600608,2021,2,9.94,16,24,10,NULL,NULL
190000198,1eeWDYUSVf3MbVH5,Arpita Hasija,M,1999-02-17 00:00:00,arpita.hasija81@iitb.ac.in,7114703909,2019,4,9.66,26,18,3,NULL,NULL
210000199,wETZZO0yPmVUaElz,Tarique Atri,M,1995-08-31 00:00:00,tarique.atri82@iitb.ac.in,9201131056,2021,2,7.91,2,10,6,NULL,NULL
170000200,IwLELHzzXM3RkYRd,Shukant Baranwal,M,1994-01-30 00:00:00,shukant.baranwal38@iitb.ac.in,8155316230,2017,6,6.55,10,2,12,NULL,NULL
200000201,eE8Bluo75GvS2IFg,Mansi Shinde,F,1993-10-30 00:00:00,mansi.shinde96@iitb.ac.in,8035786347,2020,3,7.34,18,11,7,NULL,NULL
210000202,WQTZIC1mAxLyyVAE,Pardhuman Sahai,M,1997-06-22 00:00:00,pardhuman.sahai77@iitb.ac.in,8597567702,2021,2,6.89,28,21,10,NULL,NULL
190000203,CT70Vg3XEehrqhg3,Nidhi Rungta,F,1999-03-16 00:00:00,nidhi.rungta2@iitb.ac.in,9997772232,2019,4,7.32,22,21,3,NULL,NULL
190000204,xdTwEgJiFvdaIZsC,Priyesh Ganguly,F,2001-10-28 00:00:00,priyesh.ganguly7@iitb.ac.in,7430815759,2019,4,6.18,10,16,1,NULL,NULL
200000205,50hfoxUbyaHhWa8A,Farhan Ganguly,M,1994-04-01 00:00:00,farhan.ganguly5@iitb.ac.in,9274709984,2020,3,9.63,22,21,7,NULL,NULL
210000206,Sh66BFM8VqS6liZP,Suryakant Middinti,F,1993-09-18 00:00:00,suryakant.middinti72@iitb.ac.in,9782778955,2021,2,9.89,28,19,5,NULL,NULL
190000207,bMS89dxuNUxgaQPZ,Vinay Puri,M,1999-11-03 00:00:00,vinay.puri14@iitb.ac.in,8154705279,2019,4,6.21,6,11,1,NULL,NULL
190000208,YQzm4Z71IspWmjAq,Dalia Macharla,F,2001-09-13 00:00:00,dalia.macharla59@iitb.ac.in,9951655144,2019,4,8.28,2,4,1,NULL,NULL
190000209,ABWLuJxW59yuieUM,Arti Ritikesh,F,2000-11-23 00:00:00,arti.ritikesh61@iitb.ac.in,9766774251,2019,4,9.47,28,3,4,NULL,NULL
190000210,lxwiL5en5kDDaioU,Rajamani Malhotra,F,2001-09-17 00:00:00,rajamani.malhotra43@iitb.ac.in,7281441190,2019,4,7.47,4,16,3,NULL,NULL
170000211,qsm2CUzEWYYtO0vJ,Muskan Maurya,F,1996-11-05 00:00:00,muskan.maurya66@iitb.ac.in,9926163071,2017,6,8.75,26,15,12,NULL,NULL
190000212,pbtbrzkxhqeBxOL9,Simran Kumari,F,1999-04-11 00:00:00,simran.kumari83@iitb.ac.in,8617202704,2019,4,9.73,20,14,3,NULL,NULL
190000213,4tciAaACZkrP5lz2,Jaya Shrivastava,Other,2000-05-07 00:00:00,jaya.shrivastava12@iitb.ac.in,8694961354,2019,4,7.67,2,23,4,NULL,NULL
190000214,WMLRWvfvCSou4jfJ,Jyoti Omkar,M,1999-08-06 00:00:00,jyoti.omkar93@iitb.ac.in,8574408257,2019,4,6.35,2,2,4,NULL,NULL
190000215,Yd7yLRS8JVFQ8JAC,Ishita Yaddanapudi,F,2001-12-15 00:00:00,ishita.yaddanapudi40@iitb.ac.in,9255358798,2019,4,7.72,8,4,3,NULL,NULL
210000216,YISuFkNo0CuhGTpv,Snigdha Shrivastav,F,1994-03-26 00:00:00,snigdha.shrivastav95@iitb.ac.in,9215006577,2021,2,7.22,28,10,6,NULL,NULL
190000217,BqZlqBa6UWWqr1yt,Umamaheshwara Hanul,F,1999-07-26 00:00:00,umamaheshwara.hanul95@iitb.ac.in,9447782770,2019,4,7.75,18,12,3,NULL,NULL
210000218,ZEjIAfHthHnBwt0l,Yashveer Sonker,F,1996-09-20 00:00:00,yashveer.sonker2@iitb.ac.in,7554773856,2021,2,8.78,6,6,11,NULL,NULL
210000219,UAIOv38rOxuPQKZY,Janvi Srivastav,M,1997-11-14 00:00:00,janvi.srivastav13@iitb.ac.in,9388867175,2021,2,7.23,12,18,9,NULL,NULL
210000220,OXMZfH5nKzsMj6dV,Vyom Shivagauri,F,1994-03-03 00:00:00,vyom.shivagauri86@iitb.ac.in,7100189831,2021,2,7.96,4,5,8,NULL,NULL
210000221,8RyGY2uorpVUhc8a,Susmithaa Sitaram,M,1994-06-29 00:00:00,susmithaa.sitaram5@iitb.ac.in,7847408300,2021,2,9.18,18,22,11,NULL,NULL
210000222,BwMKfAKNpw8vsXXP,Shriya Mahapatra,M,1997-01-16 00:00:00,shriya.mahapatra80@iitb.ac.in,9994402264,2021,2,9.96,28,21,8,NULL,NULL
180000223,dWPQXESOcrSCbOJz,Divyaraj Prakash,Other,1999-06-09 00:00:00,divyaraj.prakash34@iitb.ac.in,8068603877,2018,5,9.26,14,13,2,NULL,NULL
210000224,wl8eU6iehhWX7S5D,Shirjon Juned,F,1994-08-19 00:00:00,shirjon.juned23@iitb.ac.in,8449153891,2021,2,8.6,8,9,10,NULL,NULL
210000225,JIdXmGfKVJdffNXd,Shrey Porwal,M,1997-04-09 00:00:00,shrey.porwal87@iitb.ac.in,8044510488,2021,2,6.35,10,23,9,NULL,NULL
210000226,3PxAX9JuF3qdBBfd,Swati Shahid,M,1997-02-20 00:00:00,swati.shahid11@iitb.ac.in,7403293604,2021,2,6.39,16,12,5,NULL,NULL
210000227,n95D7MKyeLe3DSNB,Mrithyunjay Yamala,F,1996-02-21 00:00:00,mrithyunjay.yamala88@iitb.ac.in,8215638853,2021,2,8.06,4,19,5,NULL,NULL
210000228,e8apCkxUWhxhGSE7,Sania Manchikanti,F,1996-04-05 00:00:00,sania.manchikanti35@iitb.ac.in,9456796693,2021,2,7.02,24,7,11,NULL,NULL
210000229,JkpwIialw2eUfRKp,Garima Dwivedi,F,1997-05-09 00:00:00,garima.dwivedi67@iitb.ac.in,8910944344,2021,2,6.7,24,2,5,NULL,NULL
190000230,17CghnqBDLtKwSXV,Yogita Darshan,F,2000-01-30 00:00:00,yogita.darshan72@iitb.ac.in,7198350486,2019,4,8.33,30,10,1,NULL,NULL
210000231,PGstm8GwlzWsdsQu,Monu Shrivastava,F,1996-06-11 00:00:00,monu.shrivastava98@iitb.ac.in,8900365981,2021,2,9.1,4,9,11,NULL,NULL
180000232,GJkWuJd7zxyN1EH6,Vipasha Singhania,F,2001-07-13 00:00:00,vipasha.singhania76@iitb.ac.in,9281147331,2018,5,8.21,10,16,2,NULL,NULL
190000233,ED6aKwSt0qFiDmhK,Arunima Sonker,M,2001-07-06 00:00:00,arunima.sonker10@iitb.ac.in,9749528648,2019,4,7.14,4,8,4,NULL,NULL
210000234,ceycE0o14NEprlca,Himani Kanchapu,M,1995-08-06 00:00:00,himani.kanchapu80@iitb.ac.in,8850870790,2021,2,7.09,6,17,5,NULL,NULL
210000235,Y1UolMEnur4eCUf3,Lav Khandekar,F,1993-03-15 00:00:00,lav.khandekar88@iitb.ac.in,7180215478,2021,2,6.46,16,17,6,NULL,NULL
210000236,fUh1uMF1qGHF5WuX,Aryan Darshan,M,1993-07-12 00:00:00,aryan.darshan92@iitb.ac.in,9799707455,2021,2,7.89,20,9,9,NULL,NULL
190000237,fMDewaiKaQkn0VAn,Chirayu Shankar,M,1999-03-04 00:00:00,chirayu.shankar29@iitb.ac.in,8424756236,2019,4,6.12,18,6,3,NULL,NULL
170000238,UBv2h7QEkb5Zjk0B,Vaibhav Mehta,F,1996-04-08 00:00:00,vaibhav.mehta38@iitb.ac.in,9492601017,2017,6,6.97,24,15,12,NULL,NULL
190000239,4jOcJYtF9dkEPsTA,Deeksha Virani,Other,1999-10-01 00:00:00,deeksha.virani33@iitb.ac.in,8333294529,2019,4,8.35,22,4,3,NULL,NULL
190000240,l82mPUkeXx3KLLHR,Disha Meharda,F,2000-07-14 00:00:00,disha.meharda76@iitb.ac.in,7128830184,2019,4,6.66,30,18,4,NULL,NULL
200000241,TaDjxMq2xTvL4q6B,Ujjwal Dhaulakhandi,F,1993-12-24 00:00:00,ujjwal.dhaulakhandi16@iitb.ac.in,7560762239,2020,3,7.05,6,16,7,NULL,NULL
180000242,bL8CA2CbQ7aLH30t,Shikha Rungta,M,1999-04-02 00:00:00,shikha.rungta65@iitb.ac.in,7261777844,2018,5,8.78,6,6,2,NULL,NULL
210000243,XePHS2t1JRAtg8ET,Kavya Manchikanti,M,1993-11-27 00:00:00,kavya.manchikanti2@iitb.ac.in,8882491557,2021,2,7.11,28,5,5,NULL,NULL
210000244,kGveJjhJNjpd6XlI,Palak Bhadauriya,F,1995-06-18 00:00:00,palak.bhadauriya87@iitb.ac.in,7413142399,2021,2,7.86,8,6,11,NULL,NULL
180000245,TGEFySQIoiWi2Hqo,Manaswini Dhaulakhandi,M,2001-06-22 00:00:00,manaswini.dhaulakhandi22@iitb.ac.in,9616312995,2018,5,6.48,28,7,2,NULL,NULL
210000246,sJAV8stMiU87OI3K,Madhav Lamba,M,1997-05-23 00:00:00,madhav.lamba93@iitb.ac.in,8360437467,2021,2,6.17,14,23,9,NULL,NULL
210000247,f80CJoFDZAxjPwB2,Rishab Kanchapu,M,1993-10-31 00:00:00,rishab.kanchapu67@iitb.ac.in,8152838156,2021,2,9.66,14,14,11,NULL,NULL
190000248,XWJ0R2R0fLpo4386,Hritika Quadiri,M,1999-04-10 00:00:00,hritika.quadiri64@iitb.ac.in,9034599063,2019,4,7.26,14,1,1,NULL,NULL
170000249,mqcxsoJog0ZbotcD,Kundan Talwar,M,1997-12-28 00:00:00,kundan.talwar30@iitb.ac.in,9592688470,2017,6,8.78,8,7,12,NULL,NULL
170000250,Jqbhjx6FaDT8tLLB,Arnab Raman,M,1996-03-14 00:00:00,arnab.raman71@iitb.ac.in,7403662643,2017,6,8.95,4,20,12,NULL,NULL
210000251,HKHqUxNl6U8EXiEU,Nishtha Gakhar,F,1993-04-11 00:00:00,nishtha.gakhar85@iitb.ac.in,8325004955,2021,2,6.0,26,24,8,NULL,NULL
190000252,PTHjpfF3yxUVvGQl,Shubhendu Asija,F,2000-05-11 00:00:00,shubhendu.asija95@iitb.ac.in,8211593334,2019,4,8.85,10,8,4,NULL,NULL
210000253,1DzdFuMvQZ2xOvci,Furqan Upreti,M,1997-10-14 00:00:00,furqan.upreti76@iitb.ac.in,9437729674,2021,2,7.97,8,4,6,NULL,NULL
200000254,JpNLEHbOrpXlaZqB,Manaswini Bhadauria,M,1993-06-29 00:00:00,manaswini.bhadauria84@iitb.ac.in,9185282879,2020,3,9.55,14,23,7,NULL,NULL
210000255,wGzR2i1Hmzluadf2,Rupinder Sarath,M,1993-03-13 00:00:00,rupinder.sarath18@iitb.ac.in,7662133207,2021,2,6.6,10,5,6,NULL,NULL
210000256,eAM0fHCauQl50VXH,Srasti Vasistha,M,1994-02-19 00:00:00,srasti.vasistha30@iitb.ac.in,9887527701,2021,2,7.81,20,1,5,NULL,NULL
210000257,uWMD4bqTuf4dDB9L,Arihant Hansdah,F,1996-02-23 00:00:00,arihant.hansdah67@iitb.ac.in,8298433774,2021,2,9.94,8,15,10,NULL,NULL
190000258,VAjVmzexWtuvEhdV,Azmi Bapat,F,2000-01-01 00:00:00,azmi.bapat88@iitb.ac.in,8992829047,2019,4,6.87,4,17,3,NULL,NULL
200000259,gtHeYDlNWEV9JdRa,Dilip Bhaskar,M,1993-04-08 00:00:00,dilip.bhaskar2@iitb.ac.in,9628428923,2020,3,9.44,4,13,7,NULL,NULL
170000260,nVGzXUSgDCjh2RmZ,Priyesh Azhar,F,1996-10-31 00:00:00,priyesh.azhar21@iitb.ac.in,8491284170,2017,6,9.52,18,12,12,NULL,NULL
170000261,Qi1vyq4KZJAjt5PJ,Sneha Mathur,F,1995-06-01 00:00:00,sneha.mathur55@iitb.ac.in,8719323511,2017,6,6.9,16,17,12,NULL,NULL
190000262,IOD9bdsn7R9RpT04,Mansi Reddy,M,2001-01-04 00:00:00,mansi.reddy52@iitb.ac.in,8015429571,2019,4,9.28,12,23,1,NULL,NULL
200000263,LnZ9UCxVQho6S5Je,Sweta Kaushik,Other,1997-08-03 00:00:00,sweta.kaushik48@iitb.ac.in,9433055501,2020,3,7.17,26,18,7,NULL,NULL
190000264,MdmJWroGQq8BTCDo,Satyam Prasath,M,2000-03-14 00:00:00,satyam.prasath17@iitb.ac.in,9667726987,2019,4,7.41,18,21,4,NULL,NULL
190000265,bFBYxNHd8MN0MC62,Shiv Shoaib,F,2000-10-20 00:00:00,shiv.shoaib35@iitb.ac.in,8993421096,2019,4,7.13,12,19,3,NULL,NULL
190000266,xQhgIR0hlQcEDgqm,Divyanshu Gupta,F,2000-06-07 00:00:00,divyanshu.gupta36@iitb.ac.in,7283283690,2019,4,6.6,10,18,4,NULL,NULL
210000267,7Oe1CuQcGkrYh4nG,Pakhi Vikram,M,1997-10-02 00:00:00,pakhi.vikram59@iitb.ac.in,8937380671,2021,2,7.72,26,21,9,NULL,NULL
210000268,geO7xQ7TV4Omyl7z,Soumya Chouhan,M,1997-06-22 00:00:00,soumya.chouhan5@iitb.ac.in,9965174231,2021,2,6.54,16,15,9,NULL,NULL
210000269,2bZX1DMAgUJr2HRS,Kaustubh Prajapati,M,1994-09-24 00:00:00,kaustubh.prajapati97@iitb.ac.in,7841066403,2021,2,8.73,4,20,10,NULL,NULL
200000270,yVkFeKkoN6k8zN3d,Krishna Chaudhary,F,1996-12-22 00:00:00,krishna.chaudhary12@iitb.ac.in,7766011378,2020,3,9.9,18,12,7,NULL,NULL
210000271,x8pWTlHqJjnEebQq,Hasni Anupama,F,1996-09-13 00:00:00,hasni.anupama63@iitb.ac.in,8662771744,2021,2,6.77,18,13,11,NULL,NULL
180000272,ztVBOtqyMMOKoOnr,Kavya Koppula,F,2001-09-27 00:00:00,kavya.koppula61@iitb.ac.in,7790448897,2018,5,6.37,4,15,2,NULL,NULL
210000273,hFoxEJCis9zfiqJR,Taramla Murlidhar,F,1993-02-07 00:00:00,taramla.murlidhar52@iitb.ac.in,8379062685,2021,2,6.03,12,10,11,NULL,NULL
210000274,zokvyeyUFtYonkb4,Rupeshwary Bistagond,F,1995-06-09 00:00:00,rupeshwary.bistagond13@iitb.ac.in,7981739569,2021,2,6.59,26,19,10,NULL,NULL
210000275,qcXaZf3vEfCIBFSM,Shivam Sarma,Other,1993-11-30 00:00:00,shivam.sarma49@iitb.ac.in,7063022340,2021,2,8.05,22,3,5,NULL,NULL
190000276,vpuQj8NO9warwuuh,Rizwa Mandadi,M,1999-09-07 00:00:00,rizwa.mandadi72@iitb.ac.in,9123739813,2019,4,8.01,8,13,4,NULL,NULL
170000277,UXxX2YtE7u5TU3Tg,Aqib Mukhopadhyay,F,1997-11-23 00:00:00,aqib.mukhopadhyay66@iitb.ac.in,9451150622,2017,6,6.04,28,20,12,NULL,NULL
210000278,xSfLJ7qPvhfJJ0C6,Vikash Yaddanapudi,M,1997-12-31 00:00:00,vikash.yaddanapudi66@iitb.ac.in,7070065914,2021,2,7.62,26,17,11,NULL,NULL
210000279,mLtFsL6ZGtqP2FEJ,Deepanshu Bais,M,1997-08-31 00:00:00,deepanshu.bais17@iitb.ac.in,7993695161,2021,2,8.69,8,19,11,NULL,NULL
190000280,ozVDu2zKg4cFN3Ep,Utpal Mahapatra,F,1999-03-13 00:00:00,utpal.mahapatra80@iitb.ac.in,8783330678,2019,4,6.17,4,5,1,NULL,NULL
210000281,RCEmvZ3nZtkVjJFr,Govindam Mourya,M,1997-06-06 00:00:00,govindam.mourya14@iitb.ac.in,9982504909,2021,2,7.28,6,7,6,NULL,NULL
210000282,FJj7c6gmZKQ42vqF,Imaduddeen Sitaram,F,1995-02-12 00:00:00,imaduddeen.sitaram36@iitb.ac.in,9158602058,2021,2,9.91,2,22,5,NULL,NULL
210000283,kXZjFC8H2XFok5oq,Shriya Sahai,F,1996-11-18 00:00:00,shriya.sahai92@iitb.ac.in,7337301099,2021,2,8.91,28,14,10,NULL,NULL
210000284,0uBzHBjFDrDxGNRM,Vishal Islam,M,1996-02-28 00:00:00,vishal.islam96@iitb.ac.in,8269685659,2021,2,8.9,8,14,9,NULL,NULL
200000285,nKgyMcBgAVNxfznK,Zufeshan Reddy,F,1996-02-08 00:00:00,zufeshan.reddy58@iitb.ac.in,7254860048,2020,3,9.66,18,24,7,NULL,NULL
210000286,kpA9vqImYS0s4jKo,Mrinal Joseph,M,1997-04-23 00:00:00,mrinal.joseph72@iitb.ac.in,9708471759,2021,2,8.47,4,16,10,NULL,NULL
200000287,Uqg4n1O2BJh0dTP4,Prakash Bhriguvanshi,M,1997-03-19 00:00:00,prakash.bhriguvanshi81@iitb.ac.in,7619697352,2020,3,6.33,14,24,7,NULL,NULL
210000288,5zqYi968xOYhPQkE,Anita Sivan,F,1993-02-12 00:00:00,anita.sivan47@iitb.ac.in,8143487545,2021,2,7.46,30,14,11,NULL,NULL
190000289,g8XSL687viWeVPVU,Varun Hosur,M,2000-01-20 00:00:00,varun.hosur55@iitb.ac.in,7828925427,2019,4,6.03,22,5,1,NULL,NULL
200000290,2n0qDKwqNa2M7x1u,Jaya Kothari,M,1997-03-25 00:00:00,jaya.kothari21@iitb.ac.in,9753315439,2020,3,6.79,28,5,7,NULL,NULL
210000291,W3Xej4tiRC6ebCaz,Manali Sagar,M,1995-04-09 00:00:00,manali.sagar94@iitb.ac.in,9222908488,2021,2,6.2,10,15,6,NULL,NULL
190000292,0MhmKiCV8OapvXxZ,Arman Chaubey,F,1999-06-25 00:00:00,arman.chaubey35@iitb.ac.in,9448762644,2019,4,6.8,2,2,4,NULL,NULL
190000293,DMQqSXdBmOjuDsaX,Kalash Motwani,M,2001-08-20 00:00:00,kalash.motwani14@iitb.ac.in,9313919158,2019,4,7.38,8,10,1,NULL,NULL
210000294,PKBbYL0kDd8SJA1O,Suyesh Khokhar,F,1993-04-02 00:00:00,suyesh.khokhar92@iitb.ac.in,7728687038,2021,2,9.05,16,13,11,NULL,NULL
190000295,WcQzp1hmPGZ4t12j,Vidushi Anwar,M,1999-03-23 00:00:00,vidushi.anwar12@iitb.ac.in,8951903516,2019,4,9.66,16,24,3,NULL,NULL
190000296,klfMa7J3CkkmXNLn,Kundan Awasthi,F,2001-04-21 00:00:00,kundan.awasthi94@iitb.ac.in,9562473444,2019,4,7.98,14,1,1,NULL,NULL
210000297,BsgqJCCJmgtYGbSs,Vratanshi Mourya,F,1996-06-11 00:00:00,vratanshi.mourya66@iitb.ac.in,8325761454,2021,2,9.01,6,15,10,NULL,NULL
210000298,3urbNQgFSJrzeQtn,Om Rawlani,M,1995-07-21 00:00:00,om.rawlani1@iitb.ac.in,7838808667,2021,2,6.47,24,20,6,NULL,NULL
210000299,eZuZqy080B4ABZcs,Satwik Tyagi,M,1994-01-21 00:00:00,satwik.tyagi29@iitb.ac.in,7720209071,2021,2,7.28,10,20,10,NULL,NULL
