student_rno, student_password, student_name, student_gender, student_dob, student_email, student_contact, year_of_enrollment, student_current_year, student_cpi, student_incentive_points, department_id, program_id, allocated_jaf, allocated_time
210000137, md7zrmQW3PTYEMHl, Saudamini Shoaib, M, 1994-09-16 00:00:00, saudamini.shoaib19@iitb.ac.in, 9409853758, 2021, 2, 7.56, 4, 8, 10, 490, 2021-03-10 15:00:35
170000138, rmzAZ8I9SBTtsaPI, Shreyash Madaan, F, 1994-01-06 00:00:00, shreyash.madaan65@iitb.ac.in, 9505114002, 2017, 6, 6.71, 8, 1, 12, NULL, NULL
210000139, DB4HxeuDgUwFeUR6, Anshika Kishor, M, 1993-10-19 00:00:00, anshika.kishor70@iitb.ac.in, 9588513386, 2021, 2, 6.25, 6, 2, 6, NULL, NULL
210000140, cHmAPSSkGsFdkRFt, Mritunjay Praveenchand, M, 1996-10-01 00:00:00, mritunjay.praveenchand84@iitb.ac.in, 7172729153, 2021, 2, 7.21, 24, 9, 8, NULL, NULL
210000141, 7Jl2vhvRdga0boRS, Shyamali Virani, F, 1993-11-12 00:00:00, shyamali.virani36@iitb.ac.in, 8104158917, 2021, 2, 6.79, 6, 1, 8, NULL, NULL
190000142, ZpDBLjd6vtXGKVwY, Abhimanyu Gayathri, F, 2000-12-20 00:00:00, abhimanyu.gayathri48@iitb.ac.in, 8819626438, 2019, 4, 6.89, 18, 4, 1, NULL, NULL
210000143, 6iZdeeM8UrFzNDkc, Kasniya Yadav, F, 1996-10-09 00:00:00, kasniya.yadav54@iitb.ac.in, 7316934255, 2021, 2, 8.78, 8, 11, 11, NULL, NULL
210000144, wOAh1nq3sKJTWUoX, Bhakti Gaur, M, 1995-07-28 00:00:00, bhakti.gaur75@iitb.ac.in, 9109946928, 2021, 2, 7.48, 30, 11, 8, NULL, NULL
210000145, 3DkSgmYQPTMesbDd, Hemavarun Kancharla, M, 1993-05-04 00:00:00, hemavarun.kancharla77@iitb.ac.in, 7341916028, 2021, 2, 8.26, 4, 15, 5, NULL, NULL
210000146, BNhmDa4Z6uxLGjjs, Kunaal Alam, M, 1995-10-22 00:00:00, kunaal.alam69@iitb.ac.in, 9108518091, 2021, 2, 9.89, 24, 19, 5, NULL, NULL
170000147, MPsD8ZYYRXxVwI33, Ashal Naqvi, F, 1993-02-02 00:00:00, ashal.naqvi10@iitb.ac.in, 9354989291, 2017, 6, 7.63, 30, 20, 12, NULL, NULL
170000148, 7DSjfrVAAj9uKBCF, Asutosh Juneja, F, 1994-12-30 00:00:00, asutosh.juneja13@iitb.ac.in, 8762344631, 2017, 6, 8.34, 30, 16, 12, NULL, NULL
190000149, w3wbce9rLdpHrU85, Narendra Kwatra, M, 2001-10-20 00:00:00, narendra.kwatra46@iitb.ac.in, 7506937164, 2019, 4, 7.84, 6, 20, 4, NULL, NULL
210000150, x1gDmCV6NlcOWJS0, Shoaib Haokip, F, 1997-03-11 00:00:00, shoaib.haokip66@iitb.ac.in, 8750484052, 2021, 2, 6.75, 10, 18, 5, NULL, NULL
180000151, mYbhGGRsxW3kjfHi, Nikita Gite, Other, 1999-03-15 00:00:00, nikita.gite97@iitb.ac.in, 8149422100, 2018, 5, 9.13, 26, 3, 2, NULL, NULL
170000152, yBv1Git4c2yVxkpv, Vyom Das, M, 1995-04-28 00:00:00, vyom.das81@iitb.ac.in, 7729791966, 2017, 6, 7.81, 18, 9, 12, NULL, NULL
180000153, WwN2Okl4PsNxCegc, Punya Porwal, F, 2000-01-18 00:00:00, punya.porwal61@iitb.ac.in, 8275793107, 2018, 5, 9.62, 28, 14, 2, NULL, NULL
210000154, 81U6JNK3JqaK0zBV, Subodh Rana, M, 1996-05-06 00:00:00, subodh.rana16@iitb.ac.in, 7946088840, 2021, 2, 6.56, 30, 17, 5, NULL, NULL
210000155, L2XeACcTzTBg7MW2, Gunta Tandon, F, 1995-08-16 00:00:00, gunta.tandon86@iitb.ac.in, 9105822260, 2021, 2, 8.97, 8, 9, 5, NULL, NULL
210000156, Tu48ZnZjiEnUhl7u, Ayushi Subbapati, M, 1996-08-26 00:00:00, ayushi.subbapati83@iitb.ac.in, 7999680055, 2021, 2, 8.27, 20, 15, 8, NULL, NULL
200000157, q2xe5fFp2Ds2zeEj, Sachin Thawani, F, 1997-12-22 00:00:00, sachin.thawani80@iitb.ac.in, 7941835651, 2020, 3, 6.43, 20, 22, 7, NULL, NULL
210000158, 8CXtPXNc1f8RQXKt, Kashif Pokhriyal, F, 1994-07-06 00:00:00, kashif.pokhriyal74@iitb.ac.in, 9172121638, 2021, 2, 6.53, 26, 21, 8, NULL, NULL
170000159, KZaHJqYrN21dttS5, Sanjay Poddar, F, 1997-12-03 00:00:00, sanjay.poddar33@iitb.ac.in, 7422123256, 2017, 6, 7.05, 12, 6, 12, NULL, NULL
210000160, STbSG0ll3kaV5zQe, Tarun Anwar, M, 1997-01-12 00:00:00, tarun.anwar92@iitb.ac.in, 9950376732, 2021, 2, 6.93, 20, 5, 8, NULL, NULL
190000161, b9xaIjia2Yc10Pyc, Sidarth Baghel, M, 1999-10-03 00:00:00, sidarth.baghel79@iitb.ac.in, 7887036099, 2019, 4, 8.12, 26, 4, 3, NULL, NULL
210000162, mBjGu073eT5hfhfa, Zoheb Khatoon, M, 1995-04-07 00:00:00, zoheb.khatoon63@iitb.ac.in, 9468090870, 2021, 2, 7.65, 2, 24, 10, NULL, NULL
190000163, xq7mHpso3KvGiFg4, Unnati Kalsi, M, 2000-05-05 00:00:00, unnati.kalsi94@iitb.ac.in, 7091413109, 2019, 4, 8.4, 10, 7, 4, NULL, NULL
210000164, em77xkZaDk8WJdBz, Talin Vasistha, M, 1994-02-05 00:00:00, talin.vasistha4@iitb.ac.in, 9399967174, 2021, 2, 6.05, 2, 4, 9, NULL, NULL
170000165, IzpkMd5ur35fIJdt, Devadathan Randhawa, M, 1993-02-05 00:00:00, devadathan.randhawa35@iitb.ac.in, 9024538191, 2017, 6, 8.92, 6, 1, 12, NULL, NULL
210000166, 98bLec9lzptGwPpy, Yuvraj Nanwani, F, 1994-11-04 00:00:00, yuvraj.nanwani35@iitb.ac.in, 8597871925, 2021, 2, 7.32, 18, 1, 10, 349, 2021-03-15 08:03:44
210000167, OyGz1Hx3mkvmbnnJ, Annushka Aenugu, M, 1994-05-20 00:00:00, annushka.aenugu71@iitb.ac.in, 7603223192, 2021, 2, 9.14, 2, 8, 5, NULL, NULL
210000168, CocPrLeRI8lcFSAB, Shubh Vikram, M, 1996-05-09 00:00:00, shubh.vikram28@iitb.ac.in, 8458205086, 2021, 2, 6.32, 26, 10, 11, NULL, NULL
190000169, EFrCI8TjdWWnBl9D, Utsav Shah, F, 2000-01-19 00:00:00, utsav.shah11@iitb.ac.in, 9170728744, 2019, 4, 7.38, 26, 15, 1, NULL, NULL
210000170, 43izoHwXVK2zbNxS, Kalaivani Selvaraj, F, 1995-10-16 00:00:00, kalaivani.selvaraj46@iitb.ac.in, 7939683796, 2021, 2, 6.38, 24, 15, 10, NULL, NULL
180000171, 00qdeGhQpjdO0AVe, Suryansh Chandel, M, 2000-11-01 00:00:00, suryansh.chandel31@iitb.ac.in, 7130588824, 2018, 5, 9.79, 20, 22, 2, NULL, NULL
190000172, cS9nn8kEs6xyRHAL, Sejal Priya, Other, 2000-01-25 00:00:00, sejal.priya85@iitb.ac.in, 9356416647, 2019, 4, 6.99, 24, 19, 4, NULL, NULL
210000173, 7ZBpyt9Kww5u6qqn, Sudhanshu Rastogi, F, 1995-05-24 00:00:00, sudhanshu.rastogi53@iitb.ac.in, 8859312455, 2021, 2, 8.25, 12, 11, 9, NULL, NULL
180000174, tNj8Ffue3Dfw3G6p, Sudhakar Aishwary, F, 2001-11-05 00:00:00, sudhakar.aishwary31@iitb.ac.in, 9380742920, 2018, 5, 7.14, 18, 11, 2, NULL, NULL
210000175, sx11DZL4sec9ySdp, Nalin Parashar, F, 1994-02-17 00:00:00, nalin.parashar97@iitb.ac.in, 8738274138, 2021, 2, 9.93, 16, 4, 11, NULL, NULL
180000176, isne78oS0QUFLbkb, Saharsh Dagade, M, 1999-05-12 00:00:00, saharsh.dagade53@iitb.ac.in, 8257764138, 2018, 5, 7.49, 22, 13, 2, NULL, NULL
210000177, CgKgMCjWIES7bbXO, Farhan Dixit, F, 1993-10-25 00:00:00, farhan.dixit61@iitb.ac.in, 7665519782, 2021, 2, 7.42, 26, 12, 10, NULL, NULL
210000178, 44mHDWKVs8e4AKwB, Anushka Gill, F, 1996-10-07 00:00:00, anushka.gill78@iitb.ac.in, 9121722559, 2021, 2, 8.15, 22, 6, 11, NULL, NULL
210000179, 05zV7wsLigZHMUI0, Ratnesh Atri, M, 1996-07-01 00:00:00, ratnesh.atri72@iitb.ac.in, 7834600374, 2021, 2, 7.78, 18, 6, 5, NULL, NULL
210000180, 4ydPnvofEgz8yS0v, Munthala Anand, F, 1996-10-24 00:00:00, munthala.anand50@iitb.ac.in, 8439199248, 2021, 2, 7.26, 26, 5, 10, NULL, NULL
190000181, 7e0DvaSCuj9vO96e, Sravya Pawar, F, 2001-10-12 00:00:00, sravya.pawar65@iitb.ac.in, 8861030989, 2019, 4, 6.12, 10, 11, 3, 245, 2021-02-17 23:41:51
190000182, ZK3tZ6UXBjzYFy0S, Diptanshu Mahmood, F, 2001-08-14 00:00:00, diptanshu.mahmood52@iitb.ac.in, 9123892060, 2019, 4, 8.22, 4, 11, 4, NULL, NULL
210000183, XOCFQssYoim7k9b7, Naseer Sekhar, F, 1993-09-17 00:00:00, naseer.sekhar75@iitb.ac.in, 9092257225, 2021, 2, 9.61, 20, 13, 5, NULL, NULL
200000184, agB0RMlfDu07iC3x, Tulshidas Rauniyar, M, 1997-11-26 00:00:00, tulshidas.rauniyar45@iitb.ac.in, 7814444194, 2020, 3, 8.13, 24, 14, 7, NULL, NULL
190000185, Jdqzcc38UbYrcOHU, Abbas Anand, F, 2000-02-16 00:00:00, abbas.anand52@iitb.ac.in, 9670887096, 2019, 4, 7.25, 20, 15, 1, NULL, NULL
210000186, Cr9j2jWQHKqsx651, Mayank Manchanda, F, 1997-01-04 00:00:00, mayank.manchanda57@iitb.ac.in, 9684238350, 2021, 2, 8.09, 10, 15, 9, 48, 2021-03-27 04:45:30
210000187, 4QcezwrMbIKmsvLh, Riya Kesarwani, F, 1995-09-26 00:00:00, riya.kesarwani95@iitb.ac.in, 8534145568, 2021, 2, 6.21, 6, 8, 9, NULL, NULL
170000188, t0DvR0U6tYKLgVms, Tuhina Aftab, F, 1995-06-12 00:00:00, tuhina.aftab7@iitb.ac.in, 7013353394, 2017, 6, 8.57, 28, 14, 12, NULL, NULL
210000189, CxIsZz21CtdeIDmE, Srishti Garg, F, 1994-08-25 00:00:00, srishti.garg4@iitb.ac.in, 8396974781, 2021, 2, 8.7, 30, 22, 5, NULL, NULL
210000190, eWi3f3N8I6QHVnZI, Kalash Poddar, M, 1995-05-10 00:00:00, kalash.poddar96@iitb.ac.in, 7549342177, 2021, 2, 6.61, 16, 7, 10, NULL, NULL
190000191, NJ1fecV7Rjslp7r3, Nivedita Omkar, M, 2000-01-27 00:00:00, nivedita.omkar97@iitb.ac.in, 7167701298, 2019, 4, 8.71, 18, 5, 3, NULL, NULL
210000192, Vtzh6xXRbV8Szrvi, Shyam Ahmad, F, 1994-12-15 00:00:00, shyam.ahmad8@iitb.ac.in, 8115847086, 2021, 2, 7.23, 28, 20, 8, NULL, NULL
210000193, Rt0Cv4dZapStQJrU, Tanish Sachan, M, 1995-12-07 00:00:00, tanish.sachan15@iitb.ac.in, 9212099156, 2021, 2, 6.51, 24, 7, 5, NULL, NULL
190000194, bD74igU2F8ZXTUpF, Hershit Srivastav, F, 2001-08-25 00:00:00, hershit.srivastav26@iitb.ac.in, 9688215033, 2019, 4, 7.5, 8, 13, 1, NULL, NULL
190000195, P02y4BnN9WxdwVsI, Dilip Rao, F, 1999-05-27 00:00:00, dilip.rao90@iitb.ac.in, 8151975959, 2019, 4, 9.09, 20, 6, 3, NULL, NULL
210000196, zdPaOnEjEoACz7xO, Mahima Menon, F, 1997-05-16 00:00:00, mahima.menon19@iitb.ac.in, 8051570023, 2021, 2, 8.36, 20, 12, 10, NULL, NULL
200000197, BXeP63NHRJAF1e6v, Kanika Gujrati, M, 1997-06-08 00:00:00, kanika.gujrati1@iitb.ac.in, 7930848032, 2020, 3, 9.9, 4, 19, 7, NULL, NULL
210000198, Jx6LmBHsIqq7s5OK, Nashra Choubey, F, 1994-02-02 00:00:00, nashra.choubey5@iitb.ac.in, 8954661185, 2021, 2, 9.45, 30, 24, 9, NULL, NULL
180000199, qh0fZaXInYOnDLct, Ranjeeta Bugalia, F, 2000-12-17 00:00:00, ranjeeta.bugalia17@iitb.ac.in, 8170195463, 2018, 5, 6.78, 30, 13, 2, NULL, NULL
200000200, C6G5VoDWRGCFZtRZ, Pooja Vishwakarma, F, 1993-08-17 00:00:00, pooja.vishwakarma56@iitb.ac.in, 9678663332, 2020, 3, 9.58, 30, 5, 7, NULL, NULL
210000201, SAISXdWGpEMBD2F7, Sanket Juneja, F, 1996-04-25 00:00:00, sanket.juneja74@iitb.ac.in, 7386103940, 2021, 2, 6.05, 20, 9, 5, NULL, NULL
190000202, Fr6eLxXBWMC0HgTc, Hritika Attraa, F, 1999-05-18 00:00:00, hritika.attraa3@iitb.ac.in, 8697464754, 2019, 4, 6.04, 4, 3, 1, NULL, NULL
210000203, rnWUd2PhVK2X6LNI, Nitin Deshmukh, F, 1996-10-04 00:00:00, nitin.deshmukh87@iitb.ac.in, 7474514931, 2021, 2, 9.65, 26, 17, 10, NULL, NULL
210000204, nu8mWo0gfeNy8vPn, Mohsin Lakhmani, Other, 1994-06-17 00:00:00, mohsin.lakhmani7@iitb.ac.in, 8626122084, 2021, 2, 6.56, 18, 3, 11, NULL, NULL
200000205, NCh7gzQvfo2eG1rY, Ravinderpreet Atri, F, 1997-02-19 00:00:00, ravinderpreet.atri27@iitb.ac.in, 9807974514, 2020, 3, 6.57, 28, 23, 7, NULL, NULL
190000206, Nfkf0NS2mgoJcTp3, Keshav Gadge, F, 2001-09-30 00:00:00, keshav.gadge2@iitb.ac.in, 7437424775, 2019, 4, 6.59, 16, 11, 4, NULL, NULL
190000207, n1XICgUg47JbcsTm, Ranu Hasnain, M, 1999-04-14 00:00:00, ranu.hasnain24@iitb.ac.in, 8609847060, 2019, 4, 8.59, 18, 8, 3, NULL, NULL
210000208, plva72zEChgxYgwN, Shreyaansh Sood, M, 1993-09-23 00:00:00, shreyaansh.sood37@iitb.ac.in, 9044527197, 2021, 2, 6.79, 12, 17, 6, NULL, NULL
170000209, 7b3qRKSBy2H4P5Oe, Prajal Srivastava, F, 1993-11-19 00:00:00, prajal.srivastava43@iitb.ac.in, 8366905379, 2017, 6, 6.3, 6, 12, 12, NULL, NULL
170000210, RgnFX7mrAl2e83Ny, Niti Waykos, M, 1995-08-24 00:00:00, niti.waykos47@iitb.ac.in, 7855529288, 2017, 6, 8.16, 18, 10, 12, NULL, NULL
210000211, ABZOf8C187EsM8PH, Priyanka Tewary, M, 1993-05-10 00:00:00, priyanka.tewary73@iitb.ac.in, 9323074607, 2021, 2, 6.07, 4, 3, 8, NULL, NULL
190000212, a7sojCvVf78daomv, Tanpreet Waykos, M, 2000-11-14 00:00:00, tanpreet.waykos53@iitb.ac.in, 9228617279, 2019, 4, 6.96, 20, 22, 4, NULL, NULL
170000213, uDf3ZpXq8Ge9BKE8, Aaditya Chaturvedi, F, 1996-10-23 00:00:00, aaditya.chaturvedi35@iitb.ac.in, 8838260004, 2017, 6, 9.34, 20, 5, 12, NULL, NULL
210000214, G0t7aHMqiCNtX6Wq, Jamir Singh, M, 1994-06-29 00:00:00, jamir.singh3@iitb.ac.in, 7693414478, 2021, 2, 9.64, 28, 21, 10, NULL, NULL
210000215, nC2U0RXuwScOcFrl, Zoheb Swamy, M, 1994-11-08 00:00:00, zoheb.swamy5@iitb.ac.in, 9456434079, 2021, 2, 8.19, 12, 13, 9, NULL, NULL
210000216, YlBopwQi9jGqQPlv, Souvik Gill, F, 1997-06-18 00:00:00, souvik.gill74@iitb.ac.in, 7080619635, 2021, 2, 8.1, 14, 18, 8, NULL, NULL
190000217, CnkoZy63PtJbYQIV, Sawan Murlidhar, M, 2001-12-16 00:00:00, sawan.murlidhar65@iitb.ac.in, 8421455183, 2019, 4, 9.64, 12, 3, 4, NULL, NULL
190000218, hEc3Nv0EpmpPwPqW, Shwetanshi Murlidhar, M, 2001-01-18 00:00:00, shwetanshi.murlidhar14@iitb.ac.in, 7536967575, 2019, 4, 8.26, 26, 19, 4, NULL, NULL
190000219, uhjhpbvsstom8S8Z, Nahid Sarma, M, 2001-03-05 00:00:00, nahid.sarma5@iitb.ac.in, 9419392320, 2019, 4, 7.72, 4, 24, 3, NULL, NULL
170000220, VXpQzCa4dz5QP0Zd, Mangal Aftab, F, 1996-08-17 00:00:00, mangal.aftab73@iitb.ac.in, 9330480584, 2017, 6, 6.84, 8, 1, 12, NULL, NULL
190000221, 2EAwI8e3BdyXVh4w, Arihant Rai, M, 2001-05-07 00:00:00, arihant.rai97@iitb.ac.in, 9708585508, 2019, 4, 9.06, 20, 21, 3, NULL, NULL
180000222, dUBqTqhIR0BT9MEK, Diksha Kulsum, F, 2000-05-28 00:00:00, diksha.kulsum52@iitb.ac.in, 8974467515, 2018, 5, 7.74, 6, 5, 2, NULL, NULL
190000223, mwKNrgHtKZjDTK4V, Chandra Tangirala, F, 2000-10-27 00:00:00, chandra.tangirala19@iitb.ac.in, 8686252495, 2019, 4, 7.7, 8, 20, 3, NULL, NULL
210000224, ca1B5e77gQm9Qdvk, Madhusri Sood, M, 1994-11-16 00:00:00, madhusri.sood7@iitb.ac.in, 8980694276, 2021, 2, 8.55, 4, 3, 5, NULL, NULL
180000225, 8scXLwJFbWmdOD5s, Bramoni Misra, M, 2000-12-01 00:00:00, bramoni.misra72@iitb.ac.in, 7330209514, 2018, 5, 7.46, 10, 18, 2, NULL, NULL
180000226, W4y5iNCuAfJTh9tZ, Minakshi Bindal, F, 2000-12-07 00:00:00, minakshi.bindal56@iitb.ac.in, 9527152049, 2018, 5, 8.76, 18, 23, 2, NULL, NULL
200000227, iYUOZf07gnWTjbfS, Ajith Shingh, M, 1995-01-31 00:00:00, ajith.shingh11@iitb.ac.in, 9104527964, 2020, 3, 9.13, 6, 16, 7, NULL, NULL
190000228, Pfz8Tt2dtbJhjTAN, Lalit Manju, M, 2001-07-02 00:00:00, lalit.manju90@iitb.ac.in, 9316576295, 2019, 4, 8.66, 22, 5, 3, NULL, NULL
200000229, QPcXtM6t79pnOMA0, Ankush Manchanda, F, 1997-03-15 00:00:00, ankush.manchanda12@iitb.ac.in, 7888286240, 2020, 3, 6.34, 30, 11, 7, NULL, NULL
190000230, jDQB80IPTbfQeRWv, Saharsh Nandakumar, M, 1999-12-18 00:00:00, saharsh.nandakumar33@iitb.ac.in, 8986455877, 2019, 4, 7.07, 14, 20, 4, NULL, NULL
190000231, 9mQzMlPtVZioJ2HU, Vaishnavi Krishna, M, 2000-10-20 00:00:00, vaishnavi.krishna11@iitb.ac.in, 9797157372, 2019, 4, 6.18, 6, 8, 3, NULL, NULL
180000232, zGbTuGXbhHA29NX2, Tharun Sutariya, M, 2000-06-28 00:00:00, tharun.sutariya2@iitb.ac.in, 7448562725, 2018, 5, 8.68, 14, 23, 2, NULL, NULL
180000233, YbUQYkZUm4ouAgew, Shaqib Dahiya, F, 2000-02-02 00:00:00, shaqib.dahiya20@iitb.ac.in, 8593536978, 2018, 5, 7.35, 14, 24, 2, NULL, NULL
190000234, MAafZMUPktGAk3Su, Raj Singhania, F, 1999-02-06 00:00:00, raj.singhania65@iitb.ac.in, 8099011998, 2019, 4, 7.07, 14, 22, 4, NULL, NULL
190000235, 8jB2g2OGUVUtHC7P, Shalini Shenoy, F, 2000-07-06 00:00:00, shalini.shenoy15@iitb.ac.in, 8199725318, 2019, 4, 6.42, 30, 22, 1, NULL, NULL
180000236, dQWSa7PJY55S1E73, Govindam Bhaskar, M, 2001-04-25 00:00:00, govindam.bhaskar95@iitb.ac.in, 8434672429, 2018, 5, 9.44, 6, 16, 2, NULL, NULL
170000237, c6GbHX2g4hY2q1ax, Abhedhya Kasniya, M, 1997-07-30 00:00:00, abhedhya.kasniya19@iitb.ac.in, 7272862652, 2017, 6, 9.4, 26, 5, 12, 501, 2021-03-12 13:38:25
200000238, smFuDoshmg7BjmJY, Priyanka Raykar, M, 1995-03-08 00:00:00, priyanka.raykar20@iitb.ac.in, 7351398764, 2020, 3, 6.69, 16, 8, 7, NULL, NULL
170000239, kY7cVPcUaomKQJTi, Mahendra Jha, M, 1994-12-27 00:00:00, mahendra.jha14@iitb.ac.in, 8331649674, 2017, 6, 6.66, 10, 3, 12, NULL, NULL
200000240, t1iCmOJEOeVvDY78, Venkata Soni, M, 1997-01-05 00:00:00, venkata.soni16@iitb.ac.in, 9993358869, 2020, 3, 9.3, 24, 16, 7, NULL, NULL
190000241, PZWuRSEsNCGeQV4o, Nihal Shankdhar, M, 2000-04-08 00:00:00, nihal.shankdhar71@iitb.ac.in, 9885264863, 2019, 4, 6.8, 20, 21, 3, NULL, NULL
210000242, oQKsgJ51QWGqMsHE, Jagriti Sood, F, 1996-01-24 00:00:00, jagriti.sood10@iitb.ac.in, 9301250986, 2021, 2, 9.16, 28, 23, 11, NULL, NULL
210000243, 8ZjzhjmhlhUzwh87, Prajal Sarnobat, M, 1993-04-01 00:00:00, prajal.sarnobat82@iitb.ac.in, 8238353801, 2021, 2, 8.17, 10, 8, 5, NULL, NULL
210000244, Fzb41fNcRkWSIur4, Bhavesh Nanwani, M, 1995-06-07 00:00:00, bhavesh.nanwani22@iitb.ac.in, 7461785155, 2021, 2, 6.24, 28, 13, 10, NULL, NULL
210000245, 9jGuK3FQHgk5oSog, Jag Arora, M, 1995-06-15 00:00:00, jag.arora13@iitb.ac.in, 8517353204, 2021, 2, 6.81, 16, 6, 9, NULL, NULL
210000246, ugCREbSj384cFaOf, Garima Sinha, F, 1993-07-22 00:00:00, garima.sinha85@iitb.ac.in, 7305406279, 2021, 2, 6.88, 18, 5, 11, NULL, NULL
200000247, 4zg3uqxn9oKpfi7h, Samriddhi Desabathula, M, 1994-12-02 00:00:00, samriddhi.desabathula55@iitb.ac.in, 8232065306, 2020, 3, 7.17, 20, 1, 7, NULL, NULL
170000248, k004noLQJARusUcg, Stuti Kalsi, Other, 1995-03-20 00:00:00, stuti.kalsi46@iitb.ac.in, 7898278315, 2017, 6, 9.15, 2, 9, 12, NULL, NULL
210000249, gwkqIz3KjPoCntU0, Suprabha Murlidhar, Other, 1997-11-19 00:00:00, suprabha.murlidhar52@iitb.ac.in, 7279812217, 2021, 2, 8.8, 8, 14, 9, NULL, NULL
210000250, EnrZuZCJ1hWC6ilS, Sourabh Heblikar, M, 1994-09-10 00:00:00, sourabh.heblikar43@iitb.ac.in, 9868525834, 2021, 2, 6.23, 30, 19, 9, NULL, NULL
190000251, QVm38G3Gvrx57cyB, Viraj Quraishi, M, 1999-03-19 00:00:00, viraj.quraishi81@iitb.ac.in, 9133908721, 2019, 4, 9.04, 20, 11, 3, NULL, NULL
190000252, qcVFc3O9opSNE7Et, Akshaya Ritikesh, M, 1999-07-09 00:00:00, akshaya.ritikesh33@iitb.ac.in, 8555230739, 2019, 4, 6.46, 6, 24, 3, NULL, NULL
210000253, mppYJu7IxY9luwW1, Sai Poddar, Other, 1996-01-08 00:00:00, sai.poddar44@iitb.ac.in, 7075064284, 2021, 2, 8.83, 28, 22, 9, NULL, NULL
190000254, Oz129tq8X4097hPW, Udit Maurya, F, 1999-10-08 00:00:00, udit.maurya45@iitb.ac.in, 7996164863, 2019, 4, 8.45, 20, 5, 3, NULL, NULL
190000255, GZ6EF8gi7lK78Wzd, Sara Shoaib, F, 2001-07-04 00:00:00, sara.shoaib54@iitb.ac.in, 8653608805, 2019, 4, 6.17, 8, 16, 3, NULL, NULL
210000256, dqVsC4PR362I4T2e, Kashish Kaushik, M, 1994-07-03 00:00:00, kashish.kaushik86@iitb.ac.in, 7400734689, 2021, 2, 7.26, 24, 14, 5, NULL, NULL
210000257, k1wx5VXfHRQvSyDh, Juhi Baiswar, F, 1993-09-12 00:00:00, juhi.baiswar40@iitb.ac.in, 7045193207, 2021, 2, 8.82, 30, 21, 11, NULL, NULL
170000258, nfycdX8JDRsCY6G7, Anita Sikarwar, M, 1996-10-27 00:00:00, anita.sikarwar61@iitb.ac.in, 7692414818, 2017, 6, 8.39, 24, 18, 12, NULL, NULL
180000259, TXnXN1FWG50dZKng, Apoorva Kisshan, F, 1999-11-13 00:00:00, apoorva.kisshan18@iitb.ac.in, 7590590535, 2018, 5, 9.4, 8, 1, 2, NULL, NULL
190000260, JRZozUVfvR7LdVRG, Geeta Tidke, F, 2000-01-25 00:00:00, geeta.tidke28@iitb.ac.in, 9264095404, 2019, 4, 8.9, 14, 16, 3, NULL, NULL
210000261, 6V3OhoBKbcfmg7Am, Surajit Rishiraj, F, 1995-03-23 00:00:00, surajit.rishiraj47@iitb.ac.in, 9509818030, 2021, 2, 7.16, 6, 5, 9, NULL, NULL
210000262, RbFNV4zYKRc6H6QF, Shubh Nag, F, 1996-03-20 00:00:00, shubh.nag80@iitb.ac.in, 9505358957, 2021, 2, 9.52, 18, 6, 10, NULL, NULL
180000263, nYyPiICjSxOnnR0U, Aparna Majeed, F, 2001-03-16 00:00:00, aparna.majeed27@iitb.ac.in, 8115426291, 2018, 5, 6.32, 6, 14, 2, NULL, NULL
180000264, JCNZxLRacvuZlZIK, Indora Chandran, F, 2001-09-11 00:00:00, indora.chandran40@iitb.ac.in, 7952145712, 2018, 5, 9.69, 16, 9, 2, NULL, NULL
210000265, ycVOM7MNwZeLawcP, Manish Mandadi, M, 1993-12-01 00:00:00, manish.mandadi63@iitb.ac.in, 8095543017, 2021, 2, 6.74, 12, 24, 6, NULL, NULL
190000266, HzAehd7GxG0DhCt5, Jyotsana Saraswat, F, 2001-07-13 00:00:00, jyotsana.saraswat80@iitb.ac.in, 8416773627, 2019, 4, 9.07, 14, 10, 1, NULL, NULL
210000267, FuZnn0qgq4OlYdB7, Navneet Jaitley, M, 1996-11-11 00:00:00, navneet.jaitley33@iitb.ac.in, 8562081044, 2021, 2, 9.62, 2, 19, 10, NULL, NULL
210000268, Jid4bs57cObDUZ26, Tanveer Uppal, F, 1994-01-18 00:00:00, tanveer.uppal63@iitb.ac.in, 8943137474, 2021, 2, 8.68, 18, 1, 8, NULL, NULL
200000269, 9YmcdhM86kuf5hdk, Mangal Bhukya, F, 1994-03-21 00:00:00, mangal.bhukya50@iitb.ac.in, 7741007456, 2020, 3, 6.96, 12, 22, 7, NULL, NULL
180000270, 0UPB0KsAua9sILq8, Wamika Gangwar, M, 1999-08-31 00:00:00, wamika.gangwar21@iitb.ac.in, 8878695274, 2018, 5, 7.05, 10, 10, 2, NULL, NULL
170000271, r7l5kT5Kv7DTYbiH, Kiran Pallav, F, 1996-04-06 00:00:00, kiran.pallav44@iitb.ac.in, 8622491818, 2017, 6, 9.61, 28, 21, 12, 32, 2021-03-17 23:45:18
210000272, yQVgNgzo1olcFo9T, Monish Varghese, F, 1993-09-12 00:00:00, monish.varghese11@iitb.ac.in, 8097095743, 2021, 2, 7.73, 6, 4, 8, NULL, NULL
210000273, SVEm9vubNrfvwibE, Anushi Gupta, F, 1993-03-27 00:00:00, anushi.gupta58@iitb.ac.in, 7949438054, 2021, 2, 9.47, 2, 12, 8, NULL, NULL
210000274, IvTLwm7RjRceT0De, Amisha Quadiri, M, 1994-06-27 00:00:00, amisha.quadiri52@iitb.ac.in, 9236514425, 2021, 2, 8.84, 2, 5, 8, NULL, NULL
